127	1359	0
128	1330	0
129	1214	0
129	1359	0
130	1228	0
130	1271	0
130	1302	0
130	1312	0
130	1330	0
130	1348	0
131	1228	0
131	1271	0
131	1302	0
131	1312	0
131	1330	0
131	1348	0
132	1228	0
132	1271	0
132	1302	0
132	1312	0
132	1330	0
132	1348	0
133	1228	0
133	1271	0
133	1330	0
133	1348	0
134	1228	0
134	1271	0
134	1302	0
134	1312	0
134	1330	0
134	1348	0
135	1228	0
135	1271	0
135	1302	0
135	1330	0
135	1348	0
136	1228	0
136	1271	0
136	1302	0
136	1312	0
136	1330	0
138	1330	0
138	1348	0
138	1373	0
139	1330	0
141	1330	0
142	1330	0
143	1330	0
144	1330	0
145	1330	0
147	1330	0
148	1330	0
149	1330	0
150	1330	0
152	1330	0
153	1330	0
154	1330	0
155	1348	0
156	1353	0
157	1348	0
157	1353	0
158	1215	0
158	1276	0
159	1330	0
159	1348	0
160	1348	0
161	1330	0
161	1348	0
162	1348	0
164	1348	0
167	1330	0
168	1348	0
168	1353	0
169	1330	0
171	1330	0
172	1330	0
173	1330	0
174	1330	0
175	1330	0
176	1271	0
176	1330	0
177	1271	0
177	1330	0
178	1271	0
179	1271	0
179	1330	0
180	1330	0
180	1348	0
181	1370	0
181	1375	0
182	1330	0
182	1348	0
183	1348	0
184	1330	0
184	1348	0
185	1348	0
186	1330	0
187	1348	0
188	1348	0
189	1348	0
190	1330	0
190	1348	0
191	1330	0
192	1330	0
193	1330	0
193	1348	0
194	1330	0
195	1330	0
197	1359	0
197	1365	0
198	1330	0
198	1348	0
199	1330	0
200	1271	0
201	1348	0
202	1330	0
203	1348	0
205	1348	0
206	1348	0
207	1359	0
208	1359	0
209	1359	0
210	1236	0
210	1239	0
211	1348	0
212	1236	0
212	1239	0
212	1330	0
213	1239	0
214	1359	0
215	1330	0
215	1348	0
216	1348	0
216	1353	0
218	1330	0
219	1330	0
220	1348	0
224	1348	0
224	1353	0
226	1339	0
228	1271	0
229	1370	0
229	1375	0
230	1348	0
231	1271	0
232	1370	0
232	1372	0
232	1373	0
232	1375	0
233	1330	0
234	1214	0
236	1359	0
237	1330	0
238	1330	0
239	1330	0
240	1330	0
242	1228	0
243	1228	0
244	1372	0
244	1373	0
246	1275	0
248	1348	0
250	1330	0
251	1348	0
252	1210	0
252	1330	0
252	1339	0
252	1348	0
254	1348	0
255	1348	0
256	1348	0
257	1348	0
258	1265	0
258	1267	0
258	1271	0
258	1330	0
258	1348	0
259	1348	0
260	1265	0
260	1267	0
260	1271	0
260	1330	0
260	1348	0
261	1265	0
261	1266	0
261	1271	0
261	1330	0
261	1348	0
261	1353	0
262	1348	0
264	1265	0
264	1266	0
264	1267	0
264	1271	0
264	1330	0
264	1348	0
265	1348	0
267	1348	0
268	1228	0
270	1348	0
271	1228	0
273	1348	0
274	1348	0
275	1330	0
276	1348	0
276	1353	0
277	1348	0
277	1353	0
278	1339	0
280	1275	0
282	1348	0
283	1271	0
283	1330	0
284	1348	0
285	1348	0
287	1348	0
288	1348	0
289	1348	0
290	1340	0
291	1276	0
293	1348	0
294	1359	0
295	1348	0
295	1359	0
296	1327	0
296	1348	0
297	1330	0
299	1348	0
300	1330	0
302	1330	0
302	1348	0
303	1348	0
307	1348	0
308	1228	0
309	1330	0
310	1353	0
311	1353	0
312	1339	0
313	1353	0
314	1339	0
315	1339	0
316	1339	0
319	1348	0
320	1330	0
321	1330	0
323	1341	0
325	1370	0
325	1375	0
326	1271	0
327	1271	0
328	1373	0
329	1348	0
331	1330	0
331	1348	0
333	1271	0
335	1275	0
335	1359	0
336	1348	0
338	1370	0
338	1375	0
339	1330	0
339	1370	0
339	1371	0
339	1372	0
339	1375	0
341	1330	0
342	1348	0
343	1348	0
343	1375	0
344	1236	0
344	1239	0
345	1330	0
346	1330	0
347	1330	0
350	1373	0
352	1348	0
353	1330	0
354	1339	0
355	1339	0
356	1339	0
357	1339	0
358	1339	0
359	1339	0
362	1330	0
363	1340	0
364	1330	0
365	1271	0
365	1330	0
368	1330	0
368	1348	0
369	1330	0
370	1348	0
371	1228	0
373	1312	0
373	1348	0
374	1303	0
374	1327	0
374	1348	0
374	1359	0
375	1271	0
377	1330	0
378	1330	0
379	1330	0
380	1330	0
381	1271	0
382	1330	0
383	1271	0
383	1330	0
383	1348	0
384	1330	0
385	1341	0
386	1330	0
387	1330	0
388	1330	0
390	1330	0
392	1330	0
393	1348	0
394	1330	0
395	1324	0
397	1359	0
398	1330	0
399	1228	0
399	1260	0
399	1271	0
401	1271	0
402	1285	0
402	1286	0
402	1287	0
402	1289	0
402	1293	0
403	1330	0
405	1271	0
406	1330	0
409	1228	0
409	1271	0
409	1327	0
409	1330	0
409	1348	0
410	1271	0
410	1353	0
410	1359	0
412	1254	0
415	1210	0
415	1271	0
415	1353	0
416	1224	0
416	1271	0
417	1271	0
417	1348	0
418	1299	0
419	1271	0
419	1327	0
419	1328	0
419	1329	0
419	1330	0
419	1339	0
420	1271	0
420	1330	0
421	1271	0
423	1271	0
423	1330	0
424	1228	0
424	1348	0
426	1228	0
426	1251	0
426	1307	0
426	1372	0
427	1228	0
427	1275	0
427	1307	0
427	1330	0
427	1362	0
428	1330	0
430	1359	0
431	1228	0
431	1339	0
432	1303	0
432	1330	0
432	1359	0
432	1373	0
434	1271	0
434	1330	0
435	1348	0
435	1373	0
436	1330	0
436	1348	0
436	1373	0
437	1330	0
438	1330	0
439	1271	0
439	1353	0
442	1239	0
442	1271	0
442	1316	0
443	1307	0
444	1359	0
445	1236	0
445	1239	0
446	1228	0
446	1348	0
446	1359	0
447	1240	0
448	1236	0
448	1239	0
448	1330	0
448	1348	0
449	1271	0
449	1330	0
449	1348	0
450	1334	0
452	1372	0
452	1373	0
453	1307	0
453	1320	0
455	1210	0
455	1330	0
456	1330	0
457	1330	0
458	1330	0
461	1330	0
462	1330	0
464	1271	0
468	1254	0
470	1271	0
471	1222	0
471	1228	0
471	1277	0
471	1330	0
471	1341	0
472	1271	0
474	1348	0
475	1224	0
476	1330	0
478	1240	0
478	1348	0
479	1348	0
479	1357	0
480	1245	0
480	1265	0
480	1330	0
480	1348	0
485	1287	0
486	1339	0
487	1330	0
489	1341	0
491	1330	0
494	1330	0
494	1348	0
494	1353	0
494	1359	0
495	1369	0
496	1359	0
496	1365	0
497	1348	0
497	1358	0
497	1359	0
497	1365	0
498	1276	0
498	1340	0
499	1271	0
499	1276	0
499	1330	0
499	1331	0
499	1340	0
499	1378	0
500	1330	0
500	1369	0
501	1330	0
502	1330	0
502	1348	0
502	1353	0
502	1359	0
503	1271	0
503	1330	0
504	1330	0
504	1332	0
510	1271	0
510	1330	0
510	1348	0
511	1237	0
511	1271	0
511	1330	0
511	1348	0
511	1353	0
512	1359	0
513	1214	0
514	1359	0
515	1248	0
515	1265	0
515	1330	0
515	1339	0
515	1348	0
515	1353	0
515	1359	0
515	1373	0
516	1330	0
517	1271	0
517	1348	0
518	1348	0
519	1348	0
520	1307	0
520	1330	0
520	1362	0
521	1307	0
522	1348	0
523	1330	0
524	1228	0
524	1303	0
524	1307	0
524	1327	0
524	1348	0
524	1359	0
525	1271	0
525	1307	0
525	1348	0
526	1210	0
526	1228	0
526	1275	0
526	1307	0
526	1362	0
527	1251	0
527	1307	0
528	1271	0
528	1307	0
528	1348	0
528	1362	0
529	1240	0
529	1315	0
529	1328	0
529	1329	0
529	1330	0
529	1357	0
529	1362	0
530	1236	0
530	1239	0
531	1251	0
531	1275	0
532	1228	0
532	1275	0
532	1362	0
536	1348	0
537	1330	0
537	1348	0
537	1353	0
537	1359	0
538	1271	0
538	1348	0
538	1353	0
539	1228	0
539	1244	0
539	1271	0
540	1271	0
540	1330	0
540	1359	0
541	1348	0
541	1359	0
544	1228	0
544	1271	0
544	1330	0
544	1348	0
545	1330	0
546	1271	0
546	1348	0
547	1330	0
547	1359	0
548	1359	0
550	1292	0
551	1236	0
551	1239	0
551	1348	0
551	1370	0
551	1372	0
551	1373	0
551	1375	0
552	1330	0
553	1210	0
553	1303	0
553	1330	0
553	1339	0
553	1353	0
554	1228	0
554	1271	0
554	1275	0
554	1303	0
554	1307	0
554	1315	0
554	1319	0
554	1327	0
554	1328	0
554	1330	0
554	1348	0
554	1353	0
554	1357	0
554	1359	0
555	1271	0
558	1348	0
559	1228	0
559	1253	0
559	1327	0
559	1330	0
559	1372	0
560	1348	0
560	1353	0
561	1271	0
561	1275	0
561	1303	0
561	1316	0
561	1346	0
561	1348	0
562	1271	0
562	1330	0
562	1346	0
564	1348	0
564	1359	0
565	1228	0
565	1271	0
565	1330	0
565	1353	0
565	1359	0
566	1246	0
566	1251	0
566	1271	0
566	1307	0
566	1330	0
566	1362	0
568	1330	0
569	1271	0
570	1271	0
570	1330	0
570	1348	0
571	1348	0
573	1265	0
573	1271	0
573	1305	0
573	1330	0
573	1348	0
573	1359	0
575	1271	0
576	1324	0
577	1271	0
577	1348	0
578	1330	0
579	1358	0
579	1359	0
579	1365	0
580	1358	0
580	1365	0
581	1215	0
581	1236	0
581	1239	0
581	1249	0
581	1262	0
581	1327	0
581	1330	0
581	1335	0
581	1348	0
581	1373	0
581	1374	0
581	1375	0
582	1330	0
583	1271	0
583	1303	0
583	1330	0
583	1348	0
584	1330	0
585	1330	0
586	1271	0
587	1330	0
588	1330	0
589	1348	0
592	1348	0
593	1348	0
595	1348	0
596	1330	0
597	1348	0
598	1348	0
603	1348	0
604	1348	0
605	1271	0
605	1330	0
605	1348	0
606	1348	0
608	1265	0
608	1348	0
608	1353	0
609	1359	0
610	1348	0
611	1348	0
612	1348	0
614	1330	0
615	1330	0
616	1353	0
617	1271	0
618	1246	0
619	1246	0
621	1214	0
621	1359	0
622	1214	0
622	1359	0
623	1348	0
624	1348	0
626	1307	0
626	1362	0
627	1240	0
627	1330	0
628	1353	0
629	1259	0
631	1259	0
632	1271	0
632	1330	0
632	1348	0
633	1245	0
634	1330	0
634	1359	0
635	1271	0
635	1348	0
636	1210	0
636	1303	0
636	1348	0
636	1353	0
637	1330	0
638	1359	0
639	1210	0
639	1271	0
639	1330	0
639	1339	0
640	1271	0
640	1303	0
640	1330	0
640	1339	0
641	1285	0
642	1330	0
643	1330	0
643	1348	0
646	1271	0
646	1330	0
646	1353	0
646	1359	0
647	1348	0
647	1353	0
649	1330	0
649	1357	0
649	1359	0
650	1228	0
652	1236	0
652	1239	0
652	1259	0
652	1330	0
653	1259	0
654	1215	0
654	1236	0
654	1239	0
654	1249	0
654	1259	0
654	1262	0
654	1335	0
654	1341	0
654	1353	0
654	1359	0
654	1362	0
655	1271	0
656	1330	0
658	1359	0
659	1271	0
659	1330	0
660	1330	0
661	1330	0
662	1330	0
663	1236	0
664	1228	0
664	1330	0
664	1348	0
665	1341	0
666	1330	0
666	1348	0
666	1359	0
667	1265	0
667	1330	0
667	1348	0
667	1359	0
668	1348	0
669	1307	0
671	1228	0
671	1271	0
671	1330	0
671	1339	0
671	1348	0
671	1353	0
671	1359	0
672	1244	0
674	1353	0
675	1285	0
675	1286	0
675	1293	0
676	1236	0
676	1239	0
676	1246	0
676	1353	0
677	1299	0
677	1300	0
678	1348	0
680	1330	0
681	1330	0
682	1271	0
682	1330	0
682	1348	0
686	1215	0
686	1271	0
686	1330	0
686	1348	0
686	1359	0
686	1373	0
687	1373	0
688	1373	0
696	1286	0
697	1330	0
697	1357	0
698	1348	0
700	1353	0
701	1330	0
701	1359	0
702	1271	0
704	1339	0
705	1339	0
706	1228	0
706	1339	0
706	1348	0
707	1339	0
708	1330	0
709	1271	0
709	1348	0
709	1368	0
710	1271	0
710	1330	0
711	1358	0
711	1359	0
711	1364	0
711	1365	0
711	1366	0
712	1330	0
713	1358	0
713	1359	0
713	1365	0
715	1271	0
715	1330	0
715	1359	0
715	1365	0
715	1373	0
716	1330	0
717	1271	0
717	1303	0
717	1330	0
717	1348	0
718	1259	0
719	1259	0
720	1290	0
722	1348	0
723	1231	0
723	1271	0
724	1228	0
724	1271	0
724	1330	0
725	1303	0
725	1327	0
725	1348	0
725	1359	0
726	1353	0
727	1330	0
727	1348	0
730	1214	0
730	1359	0
731	1330	0
731	1372	0
732	1330	0
732	1372	0
733	1330	0
735	1357	0
737	1271	0
741	1236	0
741	1330	0
741	1348	0
741	1349	0
741	1350	0
741	1353	0
742	1348	0
744	1266	0
744	1330	0
744	1353	0
745	1330	0
746	1271	0
746	1373	0
747	1348	0
748	1271	0
748	1348	0
748	1373	0
748	1378	0
749	1228	0
749	1275	0
751	1265	0
751	1330	0
751	1348	0
751	1353	0
751	1359	0
752	1245	0
752	1246	0
753	1359	0
754	1245	0
755	1330	0
756	1330	0
756	1348	0
758	1359	0
759	1348	0
759	1353	0
759	1359	0
759	1365	0
760	1348	0
761	1228	0
761	1348	0
763	1265	0
763	1271	0
763	1330	0
763	1348	0
763	1359	0
764	1330	0
765	1286	0
765	1290	0
766	1210	0
766	1236	0
766	1303	0
766	1330	0
766	1339	0
766	1348	0
767	1240	0
768	1240	0
771	1359	0
772	1348	0
773	1330	0
774	1330	0
775	1236	0
775	1239	0
775	1271	0
775	1323	0
775	1370	0
776	1330	0
777	1330	0
777	1371	0
778	1271	0
778	1371	0
781	1271	0
781	1330	0
781	1348	0
783	1330	0
784	1330	0
787	1271	0
788	1348	0
789	1275	0
789	1348	0
793	1373	0
794	1330	0
797	1348	0
798	1359	0
799	1246	0
800	1271	0
800	1348	0
800	1373	0
801	1271	0
802	1359	0
803	1240	0
805	1330	0
805	1348	0
805	1373	0
806	1271	0
806	1330	0
807	1271	0
807	1348	0
807	1359	0
808	1271	0
810	1348	0
812	1348	0
812	1356	0
813	1236	0
813	1239	0
813	1330	0
814	1359	0
815	1214	0
815	1359	0
816	1330	0
821	1348	0
822	1228	0
822	1330	0
822	1339	0
822	1348	0
822	1375	0
823	1271	0
825	1332	0
827	1271	0
827	1275	0
827	1330	0
827	1348	0
827	1357	0
828	1330	0
829	1330	0
830	1271	0
831	1330	0
832	1330	0
833	1224	0
833	1271	0
833	1330	0
833	1348	0
833	1359	0
833	1363	0
834	1330	0
834	1353	0
835	1330	0
835	1353	0
836	1224	0
836	1303	0
836	1327	0
836	1330	0
837	1330	0
838	1348	0
838	1359	0
839	1240	0
840	1240	0
842	1240	0
843	1213	0
843	1240	0
843	1242	0
843	1265	0
843	1294	0
843	1330	0
843	1348	0
843	1353	0
843	1359	0
845	1293	0
845	1294	0
847	1228	0
849	1271	0
849	1330	0
849	1348	0
850	1330	0
850	1359	0
850	1360	0
850	1361	0
850	1364	0
850	1366	0
851	1359	0
851	1365	0
852	1359	0
852	1365	0
854	1254	0
854	1265	0
854	1348	0
855	1330	0
855	1359	0
857	1330	0
858	1359	0
859	1215	0
859	1330	0
859	1348	0
860	1363	0
861	1271	0
861	1330	0
862	1330	0
862	1348	0
863	1330	0
864	1330	0
865	1330	0
866	1348	0
868	1271	0
869	1265	0
869	1348	0
869	1353	0
869	1359	0
870	1330	0
871	1240	0
872	1230	0
872	1250	0
872	1251	0
872	1271	0
872	1279	0
872	1324	0
872	1330	0
873	1330	0
874	1330	0
876	1271	0
876	1348	0
880	1271	0
880	1303	0
880	1316	0
880	1330	0
880	1348	0
880	1357	0
880	1362	0
881	1359	0
882	1359	0
884	1228	0
885	1228	0
886	1348	0
887	1359	0
888	1271	0
888	1330	0
888	1348	0
889	1271	0
889	1327	0
889	1328	0
889	1341	0
889	1372	0
891	1348	0
892	1307	0
892	1330	0
892	1348	0
893	1307	0
893	1348	0
894	1307	0
894	1330	0
895	1265	0
895	1330	0
895	1348	0
895	1353	0
895	1359	0
896	1265	0
896	1330	0
896	1348	0
896	1353	0
896	1359	0
897	1265	0
897	1330	0
897	1348	0
897	1353	0
898	1265	0
898	1330	0
898	1359	0
899	1236	0
899	1239	0
900	1210	0
901	1330	0
905	1330	0
906	1330	0
907	1330	0
908	1330	0
909	1330	0
910	1330	0
911	1265	0
911	1330	0
911	1348	0
911	1353	0
911	1359	0
912	1324	0
913	1330	0
914	1330	0
915	1330	0
916	1330	0
917	1236	0
917	1239	0
918	1324	0
919	1265	0
919	1330	0
919	1353	0
919	1359	0
920	1371	0
921	1252	0
921	1254	0
921	1275	0
921	1318	0
921	1348	0
921	1363	0
922	1330	0
923	1330	0
924	1330	0
925	1271	0
925	1348	0
925	1373	0
926	1348	0
929	1341	0
930	1330	0
930	1341	0
931	1330	0
931	1341	0
932	1341	0
933	1341	0
935	1348	0
936	1348	0
937	1348	0
938	1271	0
938	1359	0
944	1330	0
944	1373	0
945	1271	0
945	1373	0
945	1378	0
947	1294	0
947	1344	0
948	1271	0
948	1373	0
949	1271	0
949	1373	0
949	1378	0
950	1348	0
950	1359	0
951	1330	0
951	1348	0
952	1265	0
952	1330	0
952	1348	0
952	1353	0
953	1271	0
954	1373	0
955	1357	0
956	1330	0
957	1330	0
958	1353	0
959	1330	0
960	1330	0
960	1348	0
961	1330	0
963	1348	0
965	1348	0
967	1265	0
967	1330	0
967	1348	0
967	1353	0
968	1271	0
970	1265	0
970	1330	0
970	1348	0
970	1353	0
970	1359	0
971	1271	0
971	1275	0
971	1330	0
971	1348	0
971	1357	0
973	1240	0
974	1318	0
974	1348	0
975	1330	0
976	1228	0
979	1324	0
981	1348	0
982	1271	0
983	1330	0
984	1327	0
987	1271	0
987	1303	0
988	1271	0
988	1330	0
989	1330	0
990	1228	0
991	1330	0
992	1236	0
992	1239	0
992	1348	0
993	1330	0
994	1330	0
996	1209	0
996	1271	0
997	1330	0
998	1330	0
998	1348	0
999	1330	0
999	1348	0
1000	1330	0
1000	1348	0
1001	1330	0
1002	1348	0
1003	1330	0
1003	1348	0
1004	1209	0
1004	1224	0
1004	1228	0
1004	1330	0
1005	1307	0
1005	1330	0
1005	1348	0
1006	1271	0
1006	1348	0
1007	1373	0
1010	1215	0
1010	1271	0
1010	1330	0
1010	1353	0
1012	1307	0
1012	1330	0
1013	1254	0
1013	1320	0
1013	1330	0
1014	1271	0
1014	1303	0
1014	1327	0
1014	1328	0
1014	1330	0
1014	1341	0
1016	1341	0
1017	1271	0
1017	1330	0
1017	1348	0
1019	1271	0
1019	1330	0
1019	1348	0
1019	1359	0
1021	1271	0
1021	1330	0
1022	1348	0
1022	1353	0
1023	1348	0
1024	1324	0
1024	1330	0
1024	1358	0
1025	1228	0
1025	1271	0
1026	1330	0
1027	1307	0
1027	1330	0
1027	1362	0
1028	1271	0
1028	1275	0
1028	1330	0
1029	1330	0
1032	1348	0
1032	1353	0
1033	1271	0
1033	1330	0
1033	1348	0
1033	1357	0
1034	1356	0
1034	1357	0
1034	1359	0
1036	1330	0
1036	1348	0
1036	1359	0
1037	1330	0
1038	1348	0
1038	1353	0
1039	1359	0
1041	1330	0
1041	1353	0
1041	1359	0
1043	1330	0
1043	1359	0
1044	1324	0
1044	1330	0
1045	1348	0
1046	1348	0
1046	1353	0
1046	1362	0
1047	1373	0
1047	1374	0
1047	1375	0
1048	1348	0
1049	1271	0
1049	1293	0
1049	1330	0
1049	1344	0
1049	1348	0
1050	1348	0
1052	1359	0
1054	1266	0
1054	1271	0
1054	1330	0
1054	1348	0
1054	1359	0
1055	1353	0
1055	1355	0
1056	1299	0
1057	1309	0
1057	1343	0
1057	1344	0
1058	1330	0
1058	1348	0
1058	1359	0
1059	1348	0
1060	1236	0
1060	1239	0
1060	1271	0
1061	1330	0
1061	1348	0
1061	1357	0
1061	1359	0
1062	1224	0
1062	1265	0
1062	1348	0
1062	1353	0
1062	1358	0
1062	1359	0
1062	1362	0
1062	1363	0
1062	1364	0
1063	1240	0
1064	1299	0
1065	1320	0
1065	1348	0
1065	1353	0
1066	1293	0
1066	1294	0
1066	1295	0
1067	1240	0
1068	1240	0
1069	1240	0
1069	1330	0
1070	1353	0
1071	1215	0
1071	1330	0
1071	1364	0
1072	1271	0
1073	1240	0
1073	1271	0
1073	1330	0
1074	1271	0
1074	1275	0
1074	1357	0
1075	1244	0
1076	1271	0
1076	1330	0
1078	1359	0
1079	1359	0
1080	1214	0
1080	1359	0
1081	1214	0
1081	1359	0
1083	1359	0
1085	1359	0
1086	1330	0
1088	1359	0
1088	1365	0
1089	1260	0
1089	1265	0
1089	1271	0
1089	1303	0
1089	1330	0
1090	1330	0
1090	1353	0
1091	1266	0
1091	1271	0
1092	1330	0
1095	1330	0
1095	1348	0
1095	1357	0
1096	1265	0
1097	1294	0
1097	1299	0
1097	1307	0
1097	1348	0
1098	1271	0
1098	1330	0
1098	1348	0
1099	1237	0
1099	1271	0
1099	1305	0
1099	1330	0
1099	1348	0
1099	1353	0
1100	1330	0
1100	1348	0
1102	1228	0
1102	1348	0
1102	1353	0
1103	1348	0
1104	1271	0
1105	1362	0
1106	1271	0
1106	1373	0
1108	1359	0
1109	1359	0
1110	1359	0
1111	1242	0
1111	1254	0
1111	1348	0
1113	1332	0
1113	1359	0
1114	1332	0
1116	1348	0
1117	1330	0
1118	1320	0
1118	1348	0
1118	1372	0
1119	1359	0
1120	1224	0
1120	1228	0
1120	1372	0
1121	1271	0
1121	1348	0
1122	1271	0
1122	1339	0
1122	1348	0
1123	1348	0
1124	1260	0
1124	1271	0
1124	1273	0
1124	1307	0
1124	1330	0
1125	1244	0
1125	1271	0
1125	1339	0
1125	1348	0
1128	1318	0
1129	1253	0
1131	1210	0
1131	1271	0
1132	1210	0
1132	1228	0
1132	1265	0
1132	1271	0
1132	1293	0
1132	1303	0
1132	1327	0
1132	1330	0
1132	1359	0
1132	1363	0
1132	1378	0
1134	1214	0
1134	1359	0
1135	1265	0
1135	1348	0
1136	1373	0
1137	1271	0
1137	1330	0
1139	1224	0
1139	1228	0
1139	1307	0
1139	1330	0
1139	1333	0
1139	1339	0
1139	1348	0
1139	1375	0
1140	1228	0
1141	1330	0
1142	1330	0
1142	1348	0
1143	1330	0
1144	1265	0
1144	1271	0
1144	1348	0
1146	1348	0
1147	1271	0
1148	1359	0
1149	1271	0
1149	1307	0
1149	1359	0
1150	1271	0
1150	1353	0
1152	1284	0
1152	1285	0
1152	1299	0
1152	1300	0
1152	1309	0
1152	1313	0
1152	1344	0
1152	1376	0
1152	1379	0
1154	1271	0
1154	1330	0
1154	1348	0
1157	1236	0
1157	1271	0
1157	1319	0
1157	1330	0
1157	1348	0
1157	1357	0
1159	1245	0
1159	1348	0
1159	1353	0
1159	1359	0
1161	1372	0
1161	1373	0
1162	1372	0
1162	1373	0
1163	1348	0
1164	1330	0
1165	1265	0
1165	1348	0
1166	1265	0
1166	1348	0
1167	1285	0
1167	1286	0
1168	1271	0
1168	1363	0
1169	1223	0
1169	1271	0
1169	1279	0
1169	1319	0
1169	1348	0
1169	1359	0
1169	1373	0
1170	1265	0
1170	1348	0
1171	1265	0
1171	1348	0
1172	1265	0
1172	1348	0
1173	1265	0
1173	1348	0
1174	1245	0
1174	1330	0
1174	1348	0
1174	1359	0
1178	1271	0
1178	1330	0
1178	1353	0
1179	1299	0
1179	1300	0
1180	1303	0
1180	1341	0
1181	1330	0
1182	1303	0
1182	1307	0
1182	1330	0
1182	1346	0
1182	1348	0
1182	1373	0
1183	1224	0
1183	1228	0
1183	1271	0
1183	1303	0
1183	1348	0
1184	1285	0
1184	1286	0
1184	1287	0
1184	1289	0
1184	1300	0
1185	1221	0
1185	1246	0
1185	1265	0
1185	1266	0
1185	1307	0
1185	1330	0
1185	1348	0
1185	1350	0
1185	1351	0
1185	1353	0
1186	1271	0
1186	1348	0
1187	1215	0
1187	1271	0
1187	1353	0
1189	1271	0
1189	1319	0
1190	1299	0
1190	1300	0
1191	1285	0
1191	1286	0
1191	1287	0
1191	1290	0
1191	1291	0
1192	1210	0
1192	1212	0
1192	1372	0
1193	1265	0
1193	1271	0
1193	1319	0
1193	1330	0
1193	1348	0
1194	1263	0
1194	1271	0
1194	1330	0
1194	1348	0
1195	1245	0
1196	1265	0
1197	1265	0
1201	1330	0
1202	1271	0
1202	1330	0
1203	1330	0
1204	1330	0
1205	1305	0
1205	1330	0
1205	1348	0
1205	1353	0
1206	1303	0
1206	1330	0
1206	1348	0
402	1382	1
402	1458	1
402	1461	1
402	1463	1
404	1458	1
404	1460	1
404	1478	1
409	1414	1
417	1448	1
417	1465	1
417	1479	1
417	1480	1
418	1457	1
418	1458	1
418	1487	1
418	1498	1
419	1391	1
419	1397	1
419	1424	1
419	1437	1
419	1440	1
419	1485	1
419	1500	1
419	1505	1
419	1518	1
419	1526	1
419	1528	1
421	1414	1
421	1465	1
423	1523	1
424	1395	1
424	1405	1
424	1419	1
424	1448	1
424	1465	1
426	1391	1
426	1450	1
426	1495	1
426	1499	1
426	1518	1
426	1523	1
426	1528	1
427	1381	1
427	1397	1
427	1422	1
427	1437	1
427	1441	1
427	1502	1
427	1505	1
427	1518	1
427	1523	1
427	1528	1
432	1388	1
432	1428	1
432	1496	1
433	1421	1
434	1393	1
434	1403	1
434	1478	1
434	1523	1
437	1386	1
437	1389	1
437	1390	1
437	1391	1
437	1392	1
437	1395	1
437	1401	1
437	1405	1
437	1410	1
437	1419	1
437	1452	1
437	1481	1
437	1496	1
437	1498	1
437	1503	1
437	1507	1
437	1512	1
437	1527	1
438	1392	1
438	1480	1
441	1416	1
442	1421	1
442	1453	1
442	1495	1
442	1505	1
442	1512	1
448	1406	1
448	1448	1
448	1480	1
448	1523	1
449	1448	1
449	1458	1
454	1478	1
